qid,question_text
015e9b4aa7ccdb6e104a,Would drinking a glass of soda water (baking soda) right after coffee stop any staining?
015ea6136f3b7d6ff0a8,What colleges I should apply for with 125 marks in NATA 2017 and 89.6% in boards?
015eae832c4e23d04206,If Asian Americans are so smart then why can't they conquer white lands?
015efb8de67d6ddc71a4,How can the production process of salty beef jerky affect its nutritional values?
015f9c63939bdb519c5f,How do I remain peaceful when the world treats me like a boxing bag?
015fdeb55b5984610109,What are the risks of giving Tylenol to your dog?
016014cbd08b56862afa,How should one prepare for an interview for St. Stephen’s for B. A. Economics?
01601df1618d95d2dced,Who do you make check payable with IRS?
0160a9ed3be6bebeb600,Where can I get vintage spectacles and frames in Chennai?
0160abd5c4a497392fdf,What is a strike package in the military?
0160ac336a1a02e02001,What was the wizarding school before Hogwarts existed?
016102999e4a3e853683,What are the names of the most recent ransomeware?
0161e72b69582bb76bd0,How would an American react if they were in an airplane bathroom when they heard people out the bathroom door speaking Arabic?
0161f2827a9ec0b61611,Why do I have a tiny bump on my head?
0161fa25c2459fd38b6e,What are Magento permissions?
01620ee1e2710db53f24,What type of companies need to register with the SEC? I just created a non-profit and a for profit company and a foundation.
01624cd3402b63db6804,Why is chlorine called as chloride?
0162ac2ba3911d6e34f0,Why are the Vedas important?
01631ef703e3d258a672,What type of diffusion take place if you agitate water to dissolve sugar?
01633f5c64422302c429,I have recently started learning French. Where can I practice short sentences?
01634aeab3b42e0b8499,What did James Potter doodling Lily Evans's initials on his exam paper show about his feelings for her?
01635ae3b708816423ab,Who can drink the offerings of the Hindu goddess?
0163697ec1240c20be93,Can we be unconsciously alive?
01636ae48f5550baa888,What is something you wish more people would notice about the world in general?
0163965cb3bd5d644892,Where can I buy inexpensive instruments?
0163c9c57c2ad73c46ef,Can I delete my Instagram?
01645f228fed916f9e55,How do you write the name “Sunho” in Chinese characters?
016473accb6e4371dbad,What are the safety regulations of TBHQ (tert-Butylhydroquinone) preservatives?
016476cb4f368531aa5a,What will be the mobile game trend in 2018?
0164861ebc30d87f0596,What are the types of waterproofing methods in construction?
0164e00147e6994b06af,Why did Hillary Clinton refuse to use the lady's room until she was assured that no other woman was in there?
0164ef4b87b60de35f3b,"Is this sentence correct, ""I will deliver my content as soon as possible""?"
0164f52e3cb17c2fcb80,"Should the technology become available, would you have a ""designer baby""?"
0164f9d1417b271c27e2,Can split AC be used to cool 2 rooms?
01650d3b2f7c1813f1f7,How can Jews continue to be religious after god didn't do anything to stop the 10 million+ victims from dying a horrible death?
01652ebac0483b055a0f,"I'm a mechanical engineer, and I have a passion towards studying wildlife. Are there any helpful courses that might be useful for me and by which I can change my profession?"
0165383803b389e2e2c4,Why does cricket pitch look smaller and sometimes long on television though it's of same length always?
016555450655bf1bfc99,Is it true that Shahid Afridi is secretly a Buddhist? Would he be punished if he openly leaves Islam?
0165894435a98dbd50d1,Why can't child abusers be put to death?
01659416203c74b34703,Were the very ancient humans tall or not?
0165ab1cfd21600e9c5f,"In the YouTube iOS apps, is it possible to block seeing individual videos, or even whole channels, so they cannot be viewed?"
0165c415bf44e7992e20,Can I say in an interview that I would like to start a company?
0165d00ee5991d00be40,How will driving while license suspended affect my job search?
0165dd884530f94f69ce,Was it complsary to give entrance exams for engineering?
0166429c69bd28f853ba,What are the duties on a surgical tech assistant?
01666dbba86613181643,"Generally speaking, how much revenue does my software company need to generate to be worth $100 million dollars?"
016670c7099cb9fec9a9,Is there a place I can practice piano in downtown Houston?
0166839212cf3a036b7e,"What is the best and the worst about owning a time share, such as Hilton Grand Vacations?"
01669b731ba506acd760,What is the next technological advance that will be as historically significant as man landing on the moon?
0166af05de5916ef26da,How do you fix drywall corners?
0166f7dccf973c144ff6,Why do the French Armed Forces have such a poor reputation?
0166ff92240fdd76e4d3,Is deep learning successful for time series forecasting?
01672d56ca023d1d402e,Should Peter Thiel or another VC just fund Michael Nielsen with 1 million?
016731caf5c3e39500cc,"As someone approaching my teenage years, how can I resist urges to masturbate?"
016757bc195299b8e003,Why does Quora moderation dickride minorities and liberals?
01677f69e7f1cc3a8ceb,Why should you always forgive your enemies?
0167a76374a21e0a9aa6,"If accumulating wealth more than necessary is bad, then why is there no cap on one's amount of money accumulation?"
0167d705705c61824c96,Does Amazon reload has a maximum limit? My debit card has a spending limit of $600 per day. But I want to buy something which costs $2600 from Amazon. So is it possible to add $2000 as reload?
01680343bc786587375d,Why do some people enjoy being opinionated and disrespectful at the same time?
01684f10a7dd0ea25894,Should I take admission in a good college without any girl in batch?
016859c5c11fbe77b990,How Yadav got their surname?
01686fc980c1ce0c4e37,"Has anyone taken the TCYonline test series for BITSAT? If yes, can you compare it with actual one?"
01687a7f3189a87ef10c,How can you tell a South Korean from a North Korean?
0168a65c548ed6e391f9,What are some lesser known creatures that were accidentally discovered under water and what is their story of evolution?
0168b999e3d57a57c023,What is binary weighted 4 bit DAC?
0168e2d9e3d6104498a4,Whats more important the CEO or the IDEA?
0169117d24ccabb3d856,Which is better: IT in IIIT Allahabad or CSE in VNIT?
016921211bb4a14f304c,Have you ever reconsidered being transgender?
016921b9244687663bde,I want to use my mobile camera as web camera wireless. Is this is possible?
016928f4e0326c9b7279,Can I go in the Israel army If I am 16 and I don t have a citizenship?
016958b5ab18a57281a9,Why do intellectual cowards who can't defend their views disable comments in their Quora answers?
01697367fad7c65b6280,So I heard many men said that men are better at cooking than women since there are more male chefs than female ones. What do you think?
01697a0b3ca3d128b007,Why would someone play electric Guitar through electric Bass equipment and gear? Or mixing the gear. Pros and cons?
016986d9d7c8ca72b2bd,What is reason of having split ends?
01698abc6a00908bf650,How does a top US university compare a 35 with and 36?
01698bbb6e4394d6b084,What is the cap salary for an actress or an interior designer in the US?
0169a87f81791afb4a5d,How much is a Costa Rica 1985 5 colones worth in Canada?
0169cf1dbdb374cb5d40,How can a startup with a large community have a good partnership deal with a ridehailing app?
016a18f8ea97dbb2e4e1,What kind of experiment would show the effect of carbon dioxide on the pH of salt water (showing the effect of ocean acidification)?
016b0ac25e8655fa3de2,Have you found anything creepy on Quora?
016b2f244cbbcc6228c7,"Does anyone think that True Detective season 1 (2014), on some level was similar to Dexter season 6 (2011), where Dexter faces Doomsday killers?"
016b3ddd5810f1b1e631,Would you rather live in NYC and live in a small appartment but have a great outside view or live in a nice family house in a boring development?
016bd2fbcc35ed82d6f4,"Why is ""Dexter's Laboratory"" getting a reboot someday?"
016c041d90c0d9177a66,Is it possible to attend 2 courses interviews ie. B.B.A and B.com the same day in Christ university for U.G?
016c4f3b8ab2bb3677b2,Which general interest social media platforms are least affected by a popularity-contest atmosphere?
016ca1a9d1e3b1d2ed45,University of Surrey or University of Newcastle for MA Creative Writing?
016ca41a5c924cdedf41,"What is list of government jobs for post graduate in Kanpur, Uttar Pradesh?"
016cd1f45c48fb91aae7,Is there a proof of Gödel's incompleteness theorem without self-reference?
016cf4869b45a7a5d513,Do women love to give blowjob?
016d060ac3c2464ea9b5,"Is it sexist to only check for women's relationship status and for a guy know him for his accomplishments, irrespective of whether that is true or false?"
016d1403441afc3fa55e,"I am 15 years old, how can I make money online?"
016d36f44b1480277460,How do you deal with a narcissist when she is going to be you child's step-mother?
016d495dfc9a1ee1d2a1,What is X-rated capacitors?
016d567878b21e8c5a78,How do you feel about China now? Have you been to several cities in China?
016d60214e510c094f09,What would it cost to open a pretzel place like Auntie Anne's?
016d6a4111d629b5f1d7,What is the best place to store customers and leads?
016d88c045eae8330982,"Someone wants to buy my Litecoins off me and happy to pay me at market rate as well as 20% of the final price, how can I accept the payment?"
016dc136c513426c8b64,How is metallurgy and materials science in IIT Madras?
016dcd0ac3634376e6fa,Why do Chinese believe the United States started the Korean war?
016de3cd98e0b31dc77c,Do I need a voltage convertor for a desk lamp from the US (with a 60W bulb) to use in India?
016e8f844e591ac2baba,Can I work as an Uber driver in Canada under the Working Holiday Visa?
016eaf1d76c7a8a288b0,Why do liberals in India call Hindus Bhakts while they defend Muslims if anyone labels Muslims as terrorists?
016ebc40b44c8ad7604f,Can you get a Russian residence visa if you are married to a Russian citizen?
016ed97f64449e8d79d4,What are the best ways to prevent a dog from barking in its crate?
016ee3f569066702389c,What does strict constructionism refer to?
016f07723768c1dc5641,Are you single or a swinger?
016f17002ea53bd37509,What is the meaning of H59 in transformers?
016f1c15016046f33d26,How are Capri Jade cigarettes manufactured?
016f6288da1c0a8dc480,Do someone have a decent story to make a short film on that?
016fd97b0bcbf948c4be,Is Ireland a poorer country than the UK?
0170498fee9070d47717,"One of my wireless earphones doesn't work even when it's fully charged, although it seems to be working when it's being charged. How can I fix it?"
017075752a9c4ab5d39c,"What is this song from the late 90's to early 2000's? A female singing about all the things her parents warned her about men. Her response to each example was basically, ""right about now that sounds good."""
0170dced1c9b03cb5af7,Can you tell me some mechanical engineering companies in Andhara Pradesh?
0170ebd0c527336c17e3,What can you expect at the Navy boot camp?
0170fbd2b9237db35020,How do I get a loan of rs 50 lacs without collateral or security for a startup business?
01712966f41f24695bcd,Why do people love accounting?
01715203b6513a1f7a31,Is America's big military and and frequent use of military force good for its economy?
01715776c256b9b2b256,How do I get luxuriant sex with her so as to make her feel the most special lady in this universe?
0171649b78f689a0ed5f,How much I need to pay to get a seat in management quota of VIT in computer science department?
0171b4936e7a70220988,What are the best violin solos composed after 1990?
017219f5656445c9d99b,Why Ayurveda do not work in reality?
017251c41859ea95b1f7,What is a formula for the linear function that has x-intercept 2 and y-intercept -3?
01726698c7fa92a5f2d7,How does share trading work in Share market?
01726ef3b352e1f06033,"Is it true that most paleontologists didn't accept the Alvarez hypothesis, because it wasn't originally proposed by paleontologists?"
017285faa4e7546ca247,Why do I feel so irritated/annoyed when rubbing soap-like substances between my hands or my toes? It feels like an extreme version of cringe. Does anyone else have this?
0172e171d30f5b600e0e,"Is it true that the only exceptional quality Hindus have is of being a slave, considering their total submission and dedication to white Christian countries?"
0172f96f1d15a2aada1a,"How can I get rid of the ""poor"" mindset?"
01732742295f923d6eb7,How hard is GRE for an art student?
017338f3015e5fd3bca4,What is the food chain of a butterfly?
01734e8a7c19c855b0c9,How can I boost my immune?
0173663cd6df1a713110,Why do women have the power to kick men out of the house they bought together but men cannot?
017386c35ea8d8a5915f,What is the way to convince my widow mom for 2nd marriage?
0173891eea317cdeb182,Are Nigerians exporting food currently?
0173c14a40de90712b6e,How can I go to Ladakh from Bangalore?
0173edd41a884bc450ef,"If a+b+c=0, What's the value of a^3+b^3+c^-3abc?"
0174186b22d5b786b4bc,What do you think is the future of Rock music? Do you believe it will evolve into new genres in the coming decades?
0174421f4ad997d08eb4,What is Electronic controller?
0174dadaf865b427e085,What is the simplest explanation of what a black hole is?
0174df44f88669e4b4b2,What if I ask a girl to be my best friend?
01751ecdb3c32c5089fd,Being a girl can I take any graduation course provided by merchant navy after 12?
0175d17fb6c40347acb0,What is the first creature in world?
0176003494e30f3696e6,Which tools do you use for trading?
017624e232397b56ca36,What is the purpose of the Royal College of surgeons of Edinburgh in Birmingham?
017670f38b8fbe6c497a,What are your thoughts on breastfeeding as a socially accepted form of cannibalism?
0176a6a4078f44cf3c2f,Why hadn't President Woodrow Wilson kept the United States out of WWI as he promised the would?
0176b4fbf8ff43db552a,How do you deal with a well respected boss (in the industry) who threatens to bad mouth you to local companies (and companies in the industry) if you ever quit?
0176cdd32b98407b2c43,Is Dosulepin a tricyclic antidepressant?
0177045f71df96e21370,What will be the fate of crypto currency in India after RBI's deadline comes to lapse on 6th of July 2018? How will such currencies exist and be in operation under new conditions?
017772f4e2576449043f,What do you mean by concentricity and eccentricity?
0177e43349d24ed4d27a,Where does orange mold grow?
01782c35c05f943333f8,What context adopt by McDonalds in Afghanistan?
01783374b33925941228,Who invented mobbing?
017841f4a6311b3b3c0e,Why do blacks dominate boxing but not chess?
01788ed3dea2981ee755,What is the decreasing order of Indus tributaries?
0178ec5a55978d3cbd3a,What is the service tax which I need to pay to the transport agency for moving my car from one city to another?
01790259d10378ca9921,Why does not America go into war with Iran to give Iranians a historical lesson?
017942509708e190685b,If turmeric is so healthy why isn't curry health food?
017954b02966efad527d,Why it is alkane group it has double bond?
0179fac19e798603fd97,"Mozart sounds very gay (or feminine), but he seems to have love for his wife as shown by his letters. How should I understand this paradox? Is it a pretense to deal with life?"
017a34f151ad59f1eab6,Are Mormons civil and proper?
017a44f7dbfed49c7f1b,How good is the m.tech course of manufacturing engineering in IIT-Bombay?
017a97403fe10bb7be2f,Is there any way to give tint on my bike head light glass…?
017aa9dc27d651f90735,"Which of the 5 European sub-races (Nordic, Alpine, Mediterranean, Dinaric, and East Baltic) do the English belong to?"
017aaa959192a722f5d4,What is a proved skill or set of knowledge worth learning that will multiply money?
017b84fa6d7ac7c3b717,"What should a non religious young expat/student with a slighty dark skin and hair, and north African nationality do if Marine Le Pen is elected?"
017b9289529567e604a7,Are Chinese people concerned about the open-air sentencing and 99.9% conviction rate in their courts?
017ba342bd7cbe8fbbf8,How a straightforward person can deal with office politics?
017c083ae58691ce8e63,"I hate people in poverty, is it wrong?"
017c878c2b88742eca7a,Is getting tattoos at 45 to old?
017c94ee8c67f1311e1a,How is a cappuccino made?
017ce985054d2fe66524,"What is it like to live in Monrovia, Liberia?"
017d1a54b9fef8d0394f,I don't drink water at all. Is that bad?
017d2b0de0ef30aecbfb,Should I revise my coaching notes or have a first reading of NCERT a week before JEE Main 2017?
017d35944374d2bd32bc,Where is your country's capital city?
017d5c6ad3b7cc4d6b3c,What will happen if we prove that we're living in a simulation?
017d92454df8e022ff6e,What is the purpose of university education?
017db6f94b908ac67a7c,Why do you never ever find a white girl in an African music video? Isn't that racist?
017de5a481095ea3416e,"What is a good parental control program for an adult? I just want to give someone control over my time for a specific game, but I don't want to give them access to my personal data, etc.?"
017de6a275730a1f54a8,What roles do nymphs portray in Greek myhtology?
017e12676e5be12d398f,Will sex between siblings ever be socially accepted?
017e19fe9094d6ca60c0,"Considering the Trump Presidency, should Congress enact legislation requiring all Presidential Candidates to pass a psychiatric exam?"
017e20ad695e1485d6c3,Is there any hope for Amazon to open an office in Egypt?
017e63d6953c853ffb3f,What influenced the design of Thara Ak-Var's suit?
017e71a574b3b4823974,"Who is more likely to believe in Collective Rights, liberals or conservative?"
017e83833e86afec6464,Where is Electoral office in begusarai?
017ea5fa4ede7a07aa04,Why are British kebabs so disgusting?
017ee5f319378cd5506f,"What does ""the blood from my youthful days"" mean?"
017efd50bde3488d09aa,What is it like to have a narcissistic mom?
017f416fa97325c22e96,"I have weak logic and math skills, but strong spatial/ visual skills. How can I handle heavy math university courses?"
017f5816fdd71e4dc070,How many souls are there in our body one or two?
017f5907f7cf13d643ce,What is the difference between common knowledge and general knowledge?
017fa714d97d303b1b88,What kind of mobile apps are you most likely to spend money on?
017fc913943d1cc65688,What are the easiest recipes to cook?
017fe6f37515ca033cf1,How can I change my hair style from childish style to trendy and formal?
01801c280e8085a7a25f,"Which centre has better GMAT faculties, IMS Bandra or Andheri?"
0180695190ee086856b0,How is the best way to write a main character getting information from a TV in fiction?
01813107f3a8c46ce533,Is there any harm in simply washing henna with water and not using any shampoo after?
01815de61f591c817654,Does the United States reconsider its decision to leave the United Nations?
0181f175edf2a4bbb77b,How did Marie and Pierre Curie collaborate to discover polonium?
018267ed37d204b4d007,Do WASP US Americans consider Italian Americans being white or coloured (olive/brown/black) people?
0182777bf0711f9840d6,"What tools do you use in games development, and what are the most popular languages used?"
018286e912ac5ce502b2,Who keeps the internet safe?
01830f628962a1348694,How can I transfer my domain name to another person?
018335c022ccd4e4fa8e,What should be done if one feels ignored or given less importance in a group of friends in college?
018338a085df81a4640a,Where can adults who like Harry Potter chat online? The same question for Sherlock fans.
01834842ea9e667542bc,Which is the best dental conference in 2018?
01836c159337cd76b78d,What is single needle stitching?
01838349bef8550ce0b0,"Why do so many people hate on Lebron, when he's one of the greatest ever?"
0183db45f2ae36cba731,Why is WhatsApp going to be incompatible with Windows Phone models that cannot be upgraded to Windows 10?
0183e390d7d11c22c47b,What is the maximum number directors in a public limited company?
0183eb15258f53e19289,How is posing in Klu Klux Klan uniform while holding a firearm and the Confederate flag political statement?
01840dfda9b1af0eb77f,I live on the east coast of the US. Where could I go for five days relatively cheaply with wide open big skys.?
01842f125a1f99e30e58,Are people more upset about dynasty politics because of failures like Rahul Gandhi? You don't hear people complaining about Indira Gandhi taking over from Nehru
0184565f756ab93e87fb,How do Indiana's most famous landmarks help the growth of its tourism?
018464e2701a0b4e23b4,How much capacity of solar panel need to charge 12v 35 ah battery?
018472fe6368735bb7cd,Is it possible to activate Stripe with a Payoneer account?
0184a252eb42b6561eb3,What are the places to visit in Chennai during the week? Please read details
0184ddc8e2e9a9b440a4,How much salt is in ocean water?
0184e7521b26cfd7217d,How can I begin with the agricultural export?
018549235dc59ba93be4,Are white guys more privileged in terms of career?
0185a99df79e987f602e,"What salary can I expect as a fresher in Bangalore knowing: Html-CSS-bootstrap, Mysql-Redis, Java (JSP, servlet, Maven),Spring (boot,-data- security-rest) and Angular2 technolgies, MVC design and an ecom website as a project (no payment gateway)?"
0185b23c9c7a23e7f115,How many Arab countries use the riyal as their currency?
0185e382326aacbfd44f,How different is medical image processing from traditional image processing?
0185fea7485c0d323697,Are interviews really frustrating? In what way should we prepare for it if we do not have even a single idea about it?
0186397492d348567f50,What quilities you want in your newly elected class representative?
01867868b454b797be68,How would you describe a person without any disorders?
01868a3bbfab1bd15357,"If a husband and wife are both financially independent, are there any risks to not have a joint account?"
01868b1024defd8aa967,Can you give yourself an exam?
018697062ecc7edc7e96,What are some free sites similar to Loopnet to post commercial listings?
0186b8c5a18b3404ffa3,I have been in a role for 6 months and am being paid half of my market value. Should I start looking for a new job immediately or wait until the 1 year mark?
0186cee71e404ebd452f,Where can I find car insurance on a budget?
0186e1fff05ef7b1d7f7,"How can I stop being constantly unhappy? I have a great job, successful projects, great friends, yet I'm still consistently miserable."
01876f4cb76d9f04d844,Which course in bdes is the best?
01878595d6cd97442b0c,Where do you like to draw?
0187aa8d38c2e5565da2,When and what do you text a girl you just met that you care for?
0187d2e47f8222e11f06,Why are humans scared of change?
01880ba487b5e89c95ee,How would I transfer my MIS money from post office to my SBI bank account?
0188113e45e144865e0c,"Why are Nick, Disney's cartoon are not on their main channel anymore?"
01882c24956bd00481f6,How can you tell if your girlfriend is seeing or being sexually active with another man?
018849d9ec1669388a48,Are Turks known for their dishonesty?
018862f56838c10247a4,What started the Third Macedonian War?
0188dd8991939b18c410,What influenced Steve Biko to be a socialist?
01891fab742b50e6b723,Does Microsoft belong to a single person?
01892a0e3e89d40c5ca3,"What socio-economic factors influence the development of Hood River, OR?"
018968dde24b55941be6,Why do people of Haryana so belligerent specially Jaats?
01896b452f3006b23c39,Do all Muslims hate transgender people?
01899308d1f9c20c35f8,What are some antonyms for celebration?
0189a0b57615b08e10a9,What do you call a fear when someone is following you on small paths or pathways?
0189afc3ac6cbab93455,How can I send carnation flowers online in South Yarra?
0189c87b4ef4d0e99fb6,Does being successful make your friends respect or look up to you? I need a motivation for success.
018a1e59a43154844446,"Why do people still commit crimes, even if they know they'll go to prison?"
018a88338251ea5fd95b,What are the safety rules you should follow while walking on the road?
018aa7141864d5ee9ab2,"If all technology were destroyed, In what order would we need to re-invent items from the past inventions to arrive back at a modern society.?"
018acd268c691395cf9f,Are there any recent (post 20th century) studies about human height?
018af7b3498954798245,Why are humans such a foolish race? They'll end up destroying everything!
018b1a139e8b44775562,What the easy way to find solutions of any kind of mathematics question?
018b3a621591a0d6a4db,How do I get admission in one of ITIs?
018b6a32b22e0f7c5329,"What accounting ""compliance"" work brings in a steady monthly income?"
018b6ff3da3c38569515,What will it take to make the UK navy a force to be reckoned with again?
018c4273748f9779abef,How can non-technical organizations best make use of AI?
018c793c2f58e7e3845a,How do I stop a schizophrenic episode from coming on?
018cd945f4f0d1cb8494,How was Jaeger-LeCoultre established?
018cf8d3e554887f014a,How beta emission possible in the nucleus?
018d41de103a321d3a0a,How do you check if an electrical generator has water damage?
018d46278ae02ee8c147,Did the British lie about Indians and Africans to promote false propaganda?
018d55101c2fd5e898d0,How can a person still be living and you dream that they are dead?
018d75dda1c390dfe14c,How do I (f15) tell if a guy is interested/flirting with me?
018d923bd9060218a977,"I have an opportunity to repair my phone, but the defect is not really bothering me. Is it still worth the repair?"
018db70c04132a3d786e,Do you think Donald Trump will be re-elected in 2020? Do you even think he'll last until then?
018dc0b7955e9abe30b1,Who will win in 2019 election in India?
018ddae5e50b98ac2f52,How can you tell if a Twitter account is totally inactive?
018e08adc3bf3030075e,Will I be happy if I completely give up on finding a girlfriend or asking girls out?
018e3df3e9908fc0bdf2,What is Shri Radha Sky Garden in Nodia?
018e5ee42cf60afd8870,"How is RMIT for Masters in Data Science in future jobs, internship, scholarship, living experience?"
018e6da2fef05b568fec,"Do liberals believe they are just better people than conservatives and because of this, any action they may take or statement they make is justified?"
018e8d701320a0f15b6c,Why is Linda Brown famous?
018e8eb02f999da76dc8,"Why is it so hard to fall out of love even if your ""partner"" is mistreating and misunderstanding you?"
018ef339b9c889a84780,When will people realize that people like Ben Shapiro and Melania Trump are the biggest threat to America?
018f0231d0f05038475e,How do I lose 40 pounds in a month?
018fc104c437978260e3,Where can I get the best quality of handcrafted tureens?
018ffb454406b25ea1d8,Is Amazon entering into the lives of their consumers through Amazon Home Services?
01900e3282404abdf9dc,Is Ryan Leslie secretly a Kiwi?
0190284236bc8ada8220,How do I make a paradigm shift in my basic thought process?
019044a84dc0c0e068b4,Can I get money by making logos for others?
01908b925dcd80ecc222,What is the essence of smartness?
0190b3d7c34be174e57b,What makes a woman sexually promiscuous?
0190d06335e031d30b28,Is the veltech university good for CSE. What are the advantages and disadvantages of joining in veltech?
0190d177b6bfa8c04377,"Is it effective to be dominant, for business, sales and networking? Such as making people subconsciously submit or is it harmful for making deals?"
01913f05e1bc92071dc7,How does RVCJ came into existence?
01915612373613dddb19,Should all communist parties in India be banned?
01915895e4531755ea66,What is the date sheet for B.Com(H) 1st semester externals December 2017?
0191a0359f431ca7e2ee,"Is it possible for me to travel between two countries, such as the UK and the Netherlands, with a US passport?"
0191b1889b189e021c84,Has Jessica Lastimosa gotten any headway with making the word Fetch cool again?
0191b6d4f272fae27a88,"If you're on a break with your gf or bf, is it okay to hook up with someone else? Are you obligated to tell them?"
0191df90b215ea069dc6,Can you walk us through the CAT preparation and interview process for IIMA?
0192157b416c66bb5210,Do narcissists go to church and call themselves Christians like they never have done wrong to anybody?
0192311b73417244beaa,Are there are any funds available for hosting a family displaced by flooding?
01923f5c087c1105e92d,What are some effective ways to treat anxiety in adults without drugs?
019257b6e4491d8ee38c,Where did the league of nations fail in its mandate of collective security? Give 3 examples?
0192633fe8e668552fc2,Can Sebastian Vettel win in a Force India car?
0192723ab9eb5623f21f,Do you think the Chinese government is a successful government?
01929004c68d1d428464,"Infowars statistically nearly has 100% verifiable news sources and quality contributors, why is it being heavily MSM censored?"
0192a4fdcc1763153c4f,What reason GST is needed for our country?
0192b15edc48f3f02369,How can I relieve back pain the day after lifting?
0192b4d7b3e9b9c8a217,How do I find all my secret conversations?
0192d4c50a099b88f545,Who is the most important person in your life time?
0192f4a317a779a0cb0a,"What happens if midway through my PhD, I understand that I'm not good enough to conduct original research?"
019353dad8bad2e611b3,Which Indian made you feel proud?
01937d485442357c54a6,Will you advice to apply for PR on our own?
0193b7cc324de5508b56,Which is the best application to translate English to Arabic language?
0193c08a9ed6ce639893,Do certain things make people uncomfortable for no reason or is there an underlying cause?
0193c8daef3be96d9b31,What are some of Berlinda Tolbert's major accomplishments?
0193d511af729fef5d9b,How do I activate an iPod touch 2G (iOS 4.2.1) without iTunes or PC? I bought one from EB Games and don't have a PC to activate with.
01940b140db02fb59ec8,Which gass inside the chapati when it's swel?
019428633fa282bc110a,What is the way of increasing my chances to get a internship in top software companies off campus?
01943d97321e03c1eec9,How do you get rid of someone without hurting their feeling (details)?
019451aff96f257453b7,Can cats get hay fever?
01945d857f239b566aa3,What are the main causes of conjoined twins?
01947de9366534f8e583,Is neutral axis is always at the center? If not then why? And how can we locate the neutral axis?
0194851530db462a763b,"Did you ever rape someone and if so, under what circumstances?"
01948ac64f55fa8d7a1b,What is the definition of obstruction for Trump Russia investigation? Would the content of Comey's expected testimony technically qualify?
0194c857d6ed4383b32f,What's the easiest big data tool which can be used for machine learning?
0194e9fe62d6c2f14ef8,"How much more energy does the fan of a desert cooler take, when pushing air to a closed room, compared to one with outlet openings?"
01950b7105782aee447d,What is error theory?
01951d465e1be5af4497,Can you wear Nike hypervenoms to school for regular shoes?
01954c06ba67e22d013c,Why do black folks refuse to get a lawyer from Tulsa OK to represent their cases? Is it because everyone is in cohoust with each other?
0195eb420942d75c2e82,What are some anomalies that could affect a human's finger?
0195f5872194b67357d7,Why are my waists/obliques so big?
01961be3fd66d8196bcd,Why is there so much lack of unity amongst doctors in India that we can't stand jointly on a single platform against so many issues?
019656be61b471a0b424,How did you stop the addiction of watching porn videos?
01965c3920939d74ed4b,Is Romwe a good and trustworthy shopping app?
0196a6180ac02de8a580,What is the concept behind the new T-10 Cricket League? What are its rules and how are they different from those of the T-20 leagues?
0196b3f86011a5dd3d3e,"What will be the direct admission criteria in BITS, if a state has more than one toppers?"
0196d19f0ba7449039ad,How would you describe the writing styles of Muhammad Iqbal?
0196e9ce74ca2553f5c8,Why isn't there a ground launched version of the AGM-114 Hellfire missile?
0196f122815b0d8714b1,Is visiting a psychologist sign of weakness?
0196f2da78989e3a8fb3,"Who is dumber, Michael Scott (""The Office"" Steve Carrell) or Andy Dwyer (""Parks and Recreation"" Chris Pratt)?"
019702b74ec6a7c0b0b4,What are the best books for future online entrepreneurs?
019715e14e8f5b2d9097,How much petrol should be filled in a car tank with maximum capacity of 32 litres when temperatures in summer goes above 42 degree Celsius?
019728b00170605b6ca5,Who are the best commodity trading online brokers in UAE?
01973107446a3ae8439e,"How are the placements of MPAE NSIT, should I take MPAE or ICE?"
01974837596165df2ce9,Why is the travel time for east to west same as west to east in a flight journey? Do we consider the rotational speed of earth and the direction of its rotation?
0197a4e28ac720dd6191,In what ways does air pollution harm the environment?
01984bc9c6c3732f7e07,"Have you ever experienced ""the golden hour"" (medical)?"
019868d5e5a2980209d7,"What should I do when a guy tried to make moves on my girlfriend and kept touching her but no one knows we are together, but he made her uncomfortable and isn't stopping?"
01987fd8458fd9b095b2,Will Yondu be in Avengers Infinity War?
0198c8cac49e1c05b734,"How would a sociopath or psychopath behave if sedated? Would ""the mask"" slip, or would sedation merely mean lowered motor functions, etc.?"
0198e0769c348b2f3e40,How do I kill gnats inside of my house?
0198e40ae04bc1633fb7,How do I deal with a rowdy and uncivilized Marathi Manus in Mumbai and Pune? I am joining my company next month in Mumbai.
0199091db4440417bf20,Is it problematic for a foreign student in the US to be in the public without a valid government ID?
0199387a6f3b36459aa0,"Would it be risky to go to Hong Kong because of the rising tensions between North Korea, the USA and China?"
01994d1027b75aaacd7d,What is Indian Economic Service like? How are they recruited? What is their training all about? What is it like to work as an Indian Economic Service officer?
0199685b4bb53cfe3874,What are the main causes and effects of soil erosion?
01996925cc92a5e844ac,How do I keep myself motivated to be an officer in Indian Defence Forces?
019995a41a6ac82cc00c,Are democratic elections still a viable way to choose government if voters can be easily manipulated using online tools?
0199b77063eba687265b,What are the chances of getting NLUJ with an AIR of 442 in CLAT 2018?
0199e4a9752187318726,Why is the fighting in the Star Wars Prequels so much better than in the new sequels?
0199e55ae5ecd9c6a24e,Is Patrick Morrisey expected to win the Republican nomination for West Virginia senate?
019a62a66ee099925582,Could other forces exist which we don't know about?
019aa216a91b9d44ba55,"If someone does an open adoption in CA through a family member, can they have their kid spend the night and babysit them?"
019accc48172dcfcfbb9,"We have enough answers for successful people in stock market. But, who are the most unsuccessful people in stock market?"
